     2      2      8      2  0.08740  0.31251  1.00000
     2      2      9      0  0.90830  0.93151  1.00000
     2      2      9      1  0.02780  0.86061  1.00000
     2      2      9      2  0.09130  0.29631  1.00000
     2      2     10      0  0.94140  0.95491  1.00000
     2      2     10      1  0.02520  0.78011  1.00000
     2      2     10      2  0.17570  0.29591  1.00000
     2      2     11      0  0.96020  0.96321  1.00000
     2      2     11      1  0.05700  0.57091  1.00000
     2      2     11      2  0.33260  0.40841  1.00000
     2      2     12      0  0.98770  0.99091  1.00000
     2      2     12      1  0.08180  0.52611  1.00000
     2      2     12      2  0.18300  0.31801  1.00000
     2      2     13      0  0.98870  0.98951  1.00000
     2      2     13      1  0.00140  0.66891  1.00000
     2      2     13      2  0.17890  0.17971  1.00000
     2      2     14      0  0.99650  0.99731  1.00000
     2      2     14      1  0.00000  1.00000  1.00000
     2      2     14      2  0.27520  0.35561  1.00000
     2      2     15      0  0.98730  0.98811  1.00000
     2      2     15      1  0.99881  0.99881  1.00000
     2      2     15      2  0.99881  0.99881  1.00000
     2      2     16      0  0.99881  0.99881  1.00000
     2      2     16      1  0.99881  0.99881  1.00000
     2      2     16      2  0.99881  0.99881  1.00000
     2      2     17      0  0.99881  0.99881  1.00000
     2      2     17      1  0.99881  0.99881  1.00000
     2      2     17      2  0.99881  0.99881  1.00000
     2      3      2      0  0.00000  0.13132  1.00000
     2      3      2      1  0.10420  0.88321  1.00000
     2      3      2      2  0.13150  0.55441  1.00000
     2      3      3      0  0.59410  0.80991  1.00000
     2      3      3      1  0.00470  0.82601  1.00000
     2      3      3      2  0.07480  0.53731  1.00000
     2      3      4      0  0.74370  0.74451  1.00000
     2      3      4      1  0.00730  0.84891  1.00000
     2      3      4      2  0.12520  0.35341  1.00000
     2      3      5      0  0.69920  0.71081  1.00000
     2      3      5      1  0.01170  0.82911  1.00000
     2      3      5      2  0.08990  0.29011  1.00000
     2      3      6      0  0.76540  0.76621  1.00000
     2      3      6      1  0.01550  0.83351  1.00000
     2      3      6      2  0.04130  0.24031  1.00000
     2      3      7      0  0.80010  0.80091  1.00000
     2      3      7      1  0.00140  0.86651  1.00000
     2      3      7      2  0.06810  0.22821  1.00000
     2      3      8      0  0.79670  0.79751  1.00000
     2      3      8      1  0.01470  0.80721  1.00000
     2      3      8      2  0.07420  0.29541  1.00000
     2      3      9      0  0.83140  0.83221  1.00000
     2      3      9      1  0.04040  0.75321  1.00000
     2      3      9      2  0.19420  0.34741  1.00000
     2      3     10      0  0.89140  0.91391  1.00000
     2      3     10      1  0.00140  0.81301  1.00000
     2      3     10      2  0.19370  0.30551  1.00000
     2      3     11      0  0.97350  0.97431  1.00000
     2      3     11      1  0.16430  0.92811  1.00000
     2      3     11      2  0.36220  0.42521  1.00000
     2      3     12      0  0.95130  0.95211  1.00000
     2      3     12      1  0.00140  0.74131  1.00000
     2      3     12      2  0.43730  0.43811  1.00000
     2      3     13      0  0.95780  0.95861  1.00000
     2      3     13      1  0.00140  0.50221  1.00000
     2      3     13      2  0.12120  0.22361  1.00000
     2      3     14      0  0.99881  0.99881  1.00000
     2      3     14      1  0.41470  0.70891  1.00000
     2      3     14      2  0.25780  0.45771  1.00000
     2      3     15      0  0.99881  0.99881  1.00000
     2      3     15      1  0.99881  0.99881  1.00000
     2      3     15      2  0.99881  0.99881  1.00000
     2      3     16      0  0.99881  0.99881  1.00000
     2      3     16      1  0.99881  0.99881  1.00000
     2      3     16      2  0.99881  0.99881  1.00000
     2      3     17      0  0.99881  0.99881  1.00000
     2      3     17      1  0.99881  0.99881  1.00000
     2      3     17      2  0.99881  0.99881  1.00000
